poiID,activityRating,ratingDate,userID
P000101,1,15/3/2022,U03066
P003460,2,6/7/2022,U08721
P005152,4,9/4/2023,U09100
P001924,5,18/10/2022,U01962
P002598,3,26/7/2023,U07218
P004730,5,7/1/2022,U04437
P004474,4,1/7/2022,U00519
P005107,2,2/5/2023,U03036
P003331,4,10/1/2022,U02873
P004347,4,10/10/2023,U03396
P002386,2,31/8/2023,U02075
P001266,2,11/9/2023,U03157
P005157,3,5/2/2023,U01686
P001303,4,6/11/2022,U01823
P002836,5,12/7/2023,U03987
P003854,4,18/9/2022,U02010
P001384,3,13/1/2023,U05643
P004882,2,29/4/2023,U03993
P003366,4,24/9/2022,U03333
P003557,3,22/7/2022,U01476
P000645,1,26/9/2023,U03344
P004389,1,14/5/2023,U07214
P001298,2,29/7/2023,U01506
P002392,4,9/3/2023,U07986
P004357,2,13/7/2023,U04344
P004641,3,28/10/2022,U08224
P001197,1,3/7/2023,U09622
P002578,5,12/7/2022,U04840
P004924,4,9/6/2022,U00657
P004766,1,1/1/2023,U02768
P002817,1,21/6/2022,U08811
P001230,1,4/4/2023,U05864
P002188,3,30/12/2022,U08277
P000189,5,20/7/2022,U09094
P001121,1,29/5/2022,U04113
P000447,2,12/5/2022,U04669
P001582,5,3/2/2023,U06931
P003069,2,10/3/2023,U00451
P002809,3,5/5/2022,U08289
P000940,3,13/9/2022,U05039
P001953,2,22/12/2022,U00316
P004380,1,5/1/2022,U03576
P005154,2,2/1/2023,U05072
P003532,3,17/8/2022,U00614
P001981,3,10/9/2022,U01149
P000420,2,5/8/2022,U00765
P001311,4,4/1/2023,U04584
P002267,2,11/1/2023,U08181
P000197,4,22/1/2023,U06042
P001931,4,9/6/2023,U07344
P000970,2,22/4/2023,U01983
P001983,4,30/6/2023,U04424
P004909,4,15/6/2022,U00262
P000795,2,24/4/2023,U06915
P003430,1,13/1/2022,U06860
P004310,2,31/1/2023,U06526
P003523,2,13/9/2023,U07576
P000457,3,29/3/2023,U03474
P003256,4,9/6/2023,U00226
P004484,4,4/9/2023,U05548
P004641,5,16/10/2023,U07896
P003915,5,14/8/2022,U02163
P001079,5,1/6/2023,U04980
P001562,2,7/7/2022,U01025
P002917,5,3/5/2023,U00549
P005211,2,15/9/2023,U05081
P001928,4,4/7/2022,U06978
P000100,5,26/7/2022,U08726
P000241,2,26/6/2023,U06829
P004943,4,22/2/2023,U02259
P001206,1,29/9/2022,U00886
P002051,1,9/9/2023,U06806
P000423,5,25/4/2023,U06696
P001925,4,2/8/2022,U08804
P002246,3,30/5/2022,U09585
P002890,4,27/2/2022,U02545
P001305,3,16/7/2022,U01560
P003611,1,6/6/2023,U01998
P000938,3,30/4/2023,U02703
P004705,3,8/7/2022,U03334
P004288,2,21/8/2022,U03057
P004240,1,19/6/2022,U07069
P003607,4,30/1/2023,U01423
P001952,5,16/7/2023,U02822
P000344,4,22/7/2023,U02954
P002944,4,6/7/2023,U06131
P001027,4,6/4/2022,U06693
P000346,2,18/6/2023,U07329
P004134,4,22/3/2023,U06552
P004764,5,8/7/2023,U03528
P003924,3,5/9/2023,U08743
P000061,1,28/5/2022,U04832
P000357,1,5/10/2022,U07369
P003312,2,3/3/2022,U04035
P004457,2,22/3/2023,U00980
P003068,3,16/9/2022,U02946
P000867,5,2/7/2023,U07504
P001107,4,8/9/2023,U02487
P004409,4,26/1/2023,U01263
P004942,2,3/4/2023,U04283
P003448,1,27/8/2022,U02721
P000520,5,23/5/2022,U02577
P004722,5,3/6/2022,U00224
P003979,2,9/10/2022,U01183
P000776,5,7/1/2022,U07132
P005172,2,20/11/2022,U01644
P000625,5,28/10/2023,U05153
P001858,2,17/10/2022,U04824
P004004,1,28/7/2023,U05370
P001835,4,31/8/2022,U01018
P003763,5,30/11/2022,U01218
P005033,2,25/3/2022,U05187
P004035,3,25/10/2023,U07221
P002644,5,13/4/2022,U05212
P003357,5,21/9/2022,U08286
P003320,4,15/4/2022,U07405
P000859,2,16/3/2022,U01670
P004017,3,5/9/2022,U08225
P004276,1,13/4/2023,U00883
P000608,3,5/7/2022,U08138
P000212,1,25/6/2022,U03682
P000556,3,20/12/2022,U09876
P000592,5,28/9/2023,U04601
P001680,3,18/4/2023,U08934
P003351,3,16/10/2022,U06293
P000333,1,7/11/2022,U00930
P000566,2,19/10/2023,U04288
P002952,4,19/7/2022,U01506
P000880,5,22/8/2022,U07113
P000430,5,18/3/2023,U02911
P003901,3,3/4/2022,U02276
P005050,1,22/6/2023,U02977
P000972,5,14/6/2023,U09396
P003635,4,24/8/2023,U05941
P003133,2,8/2/2022,U08304
P003428,5,2/6/2022,U09756
P005089,4,11/11/2022,U09473
P001456,5,26/9/2023,U01554
P000070,4,9/12/2022,U09176
P004128,4,2/9/2022,U05000
P003399,4,18/3/2023,U06082
P004762,3,13/12/2022,U02318
P003441,5,6/5/2022,U05915
P003093,5,15/7/2023,U03156
P001682,2,1/8/2022,U00650
P002956,1,26/9/2022,U06823
P000374,1,21/11/2022,U02230
P003084,5,24/9/2022,U05553
P005180,2,8/1/2023,U08104
P001174,4,25/2/2022,U07733
P000673,4,27/9/2023,U05232
P000904,4,3/8/2023,U09004
P002444,1,14/9/2023,U01386
P002964,5,11/12/2022,U02155
P004051,4,26/3/2023,U08520
P000987,2,15/2/2022,U03305
P004255,3,22/6/2023,U05001
P004059,1,22/4/2022,U00246
P004601,2,9/8/2023,U01637
P004446,4,4/10/2022,U04460
P003684,2,27/3/2023,U02842
P001181,3,9/7/2023,U05832
P001270,1,27/8/2022,U09735
P004931,1,11/8/2023,U00076
P000582,1,25/4/2022,U02186
P001950,3,14/12/2022,U03730
P002904,3,4/11/2022,U09907
P001013,5,21/8/2022,U05604
P005094,5,24/9/2022,U04109
P003365,5,8/2/2023,U09873
P001305,3,27/12/2022,U02693
P003339,5,13/6/2022,U03150
P004456,1,16/12/2022,U05736
P002920,5,21/7/2023,U00893
P000352,3,25/4/2023,U03473
P003386,3,14/12/2022,U09482
P001468,4,9/4/2023,U07406
P002419,3,27/7/2023,U09965
P005044,4,24/6/2022,U05821
P002126,2,17/1/2023,U05340
P004853,1,6/12/2022,U08689
P004624,5,12/9/2023,U07496
P003911,3,12/8/2022,U08768
P001441,3,8/9/2022,U06548
P000152,3,8/6/2022,U06894
P000677,3,12/3/2022,U09803
P003085,4,18/2/2023,U04887
P000810,1,20/1/2022,U00461
P004593,1,23/3/2022,U09576
P001895,5,19/3/2022,U07034
P002508,2,28/8/2022,U00314
P004185,2,16/9/2022,U01615
P001677,3,24/6/2023,U04852
P004167,1,8/3/2023,U08094
P000870,2,4/7/2023,U08329
P003034,3,3/1/2023,U01033
P003067,2,11/7/2023,U09391
P000117,3,2/7/2023,U09660
P004423,1,22/12/2022,U00860
P000878,1,22/2/2022,U08745
P003955,2,11/7/2022,U02549
P004469,4,25/4/2022,U03318
P002943,2,5/4/2022,U07739
P004702,2,5/2/2022,U09580
P000678,1,11/1/2023,U03955
P000274,5,27/8/2022,U01513
P003814,4,30/12/2022,U00443
P000612,5,13/10/2022,U00763
P001939,3,11/9/2023,U01852
P003925,5,20/5/2022,U08464
P003582,3,2/10/2023,U09210
P001343,3,30/4/2022,U01830
P001610,3,25/6/2023,U08363
P003618,1,4/8/2023,U01487
P000150,4,5/5/2022,U09104
P001304,2,2/10/2022,U09796
P002730,1,8/6/2022,U07695
P002627,2,4/10/2023,U09900
P000657,1,15/2/2022,U08566
P004260,4,24/10/2022,U03882
P004107,3,24/9/2023,U05386
P000702,3,16/5/2023,U05028
P002394,4,8/6/2022,U04677
P003436,3,2/3/2023,U07680
P004520,2,11/10/2022,U09751
P004274,3,27/10/2022,U05851
P005035,2,30/8/2023,U01625
P001492,3,4/12/2022,U00961
P000466,1,11/10/2022,U07190
P002117,4,18/8/2023,U00431
P000739,2,10/12/2022,U00147
P000165,4,6/1/2022,U05786
P000730,4,17/7/2022,U05805
P004550,5,9/8/2022,U03721
P002912,3,5/11/2022,U04325
P001248,5,7/12/2022,U07238
P001623,5,6/10/2022,U07708
P001896,4,21/5/2022,U02242
P002307,3,27/8/2023,U00997
P001884,1,24/1/2022,U06990
P004564,1,22/1/2023,U02952
P001157,1,16/1/2023,U02927
P003804,2,9/3/2023,U09249
P004775,1,5/11/2022,U03451
P000412,5,8/10/2022,U03291
P002489,2,10/2/2022,U07745
P004307,3,30/5/2022,U04301
P001438,5,10/3/2023,U07598
P001350,5,3/6/2022,U07346
P000525,4,15/9/2022,U01872
P000883,1,27/7/2022,U05589
P001127,5,27/10/2022,U00042
P000440,2,4/8/2022,U07216
P001196,5,23/7/2022,U03233
P001563,1,15/8/2023,U07950
P000864,3,24/4/2023,U01013
P001409,1,16/1/2022,U09276
P001778,4,5/9/2023,U05795
P004060,5,18/6/2023,U03180
P002506,1,18/4/2022,U04793
P002625,1,8/5/2022,U09187
P004926,1,16/5/2022,U06700
P001578,2,13/3/2023,U05578
P002679,3,24/5/2023,U01342
P000777,3,26/2/2022,U09346
P000773,3,26/3/2023,U03246
P004011,3,19/10/2022,U04399
P000964,3,9/2/2022,U07417
P004695,1,14/11/2022,U05812
P004357,5,18/6/2022,U02004
P002205,4,7/5/2022,U01779
P002973,3,20/7/2022,U05158
P002484,1,11/6/2023,U03230
P003036,2,13/8/2022,U07825
P004586,2,27/1/2023,U06114
P002596,5,27/1/2023,U07264
P003134,1,7/2/2022,U09945
P002762,5,28/10/2022,U07537
P002467,2,7/11/2022,U05888
P004969,4,29/12/2022,U05042
P005154,4,24/5/2023,U04133
P005010,4,18/9/2023,U05165
P002746,5,17/10/2023,U08980
P004191,5,3/9/2023,U00315
P001431,1,9/1/2022,U01352
P002286,2,11/7/2023,U03859
P002973,1,18/3/2023,U05613
P000039,4,24/6/2022,U08555
P005084,3,3/7/2023,U09744
P004644,2,15/6/2023,U07189
P000330,3,15/5/2022,U07899
P001803,3,15/9/2022,U02994
P003151,4,4/8/2022,U06555
P002114,5,21/5/2023,U07346
P002343,2,15/9/2022,U06380
P003449,3,18/3/2023,U09342
P004149,2,27/5/2022,U06583
P003215,5,25/8/2023,U00797
P004232,5,17/5/2023,U02796
P000783,5,12/3/2022,U01420
P003985,3,10/7/2023,U05908
P001806,2,21/4/2022,U09086
P001692,1,9/4/2022,U04849
P004921,5,21/4/2023,U03640
P000176,2,2/6/2022,U03482
P004887,1,11/12/2022,U05709
P003194,2,3/1/2022,U04822
P004122,1,14/3/2022,U00822
P003525,2,17/7/2023,U04466
P001553,2,9/2/2023,U09874
P002090,4,6/3/2023,U09871
P001271,5,6/3/2023,U03826
P003902,3,27/6/2022,U09765
P000053,5,7/9/2022,U07846
P002639,1,15/9/2022,U01800
P002456,2,14/2/2022,U00870
P002397,2,25/2/2023,U06835
P005182,1,15/8/2022,U01766
P000167,4,10/3/2022,U04201
P003062,2,23/5/2022,U01234
P001175,2,18/6/2022,U06811
P000206,4,21/7/2022,U08223
P000068,1,29/10/2023,U06597
P000559,1,19/6/2023,U02822
P002449,4,4/4/2022,U09721
P004794,2,4/1/2022,U05841
P003460,1,30/12/2022,U05863
P004131,3,7/10/2022,U05504
P001234,1,15/9/2022,U00746
P002175,4,22/2/2023,U04220
P002415,2,19/9/2023,U09659
P002293,4,21/5/2023,U01325
P002257,2,20/6/2023,U04454
P001675,4,17/11/2022,U00455
P002064,5,7/1/2023,U06075
P002174,5,31/7/2022,U06584
P002847,3,7/2/2022,U09805
P004408,2,21/8/2023,U01504
P002863,3,7/6/2022,U01689
P002927,1,26/10/2023,U06177
P004931,1,19/7/2023,U03775
P000221,5,19/2/2023,U06870
P000660,5,26/6/2023,U06707
P004458,3,28/4/2023,U02001
P003162,1,30/4/2023,U07049
P001507,1,22/9/2022,U00983
P004837,4,24/5/2022,U05944
P001236,1,19/1/2022,U00626
P004315,4,28/7/2022,U09973
P003186,4,20/10/2022,U09565
P002636,4,26/9/2022,U01503
P001240,5,7/12/2022,U08831
P000685,3,25/9/2022,U05118
P000714,3,19/10/2023,U03022
P002427,3,24/12/2022,U04227
P004665,2,2/5/2023,U04298
P000431,4,24/12/2022,U03190
P001758,5,23/4/2022,U03064
P002118,5,24/4/2023,U00634
P000434,3,23/9/2022,U07177
P001687,1,14/8/2023,U06660
P002272,1,30/5/2023,U08440
P003110,3,18/12/2022,U06708
P001270,1,14/8/2022,U08831
P003936,5,24/5/2023,U06274
P001321,5,26/6/2022,U09035
P004452,5,15/1/2022,U01459
P001869,1,25/5/2023,U03742
P000119,2,15/2/2023,U00176
P003973,1,23/12/2022,U04233
P002868,1,4/11/2022,U02575
P000760,2,6/12/2022,U06195
P003766,3,24/10/2023,U07005
P000253,1,24/9/2023,U02448
P001482,3,10/1/2022,U09406
P004707,4,15/8/2023,U06361
P001839,4,2/12/2022,U07851
P004251,3,16/1/2022,U05573
P001687,3,22/7/2022,U08863
P001803,5,6/1/2023,U06816
P000545,2,9/7/2022,U08314
P000542,2,19/8/2023,U08393
P004667,2,20/1/2022,U04151
P002257,1,2/12/2022,U07925
P004266,5,15/9/2022,U07763
P002697,4,18/6/2023,U09351
P000255,5,14/7/2023,U07005
P001908,4,30/5/2023,U03633
P002310,4,9/7/2022,U01062
P000230,5,5/8/2023,U09974
P004479,1,10/9/2022,U07626
P001035,2,29/8/2023,U00043
P004047,1,2/11/2022,U04439
P000880,3,31/12/2022,U03501
P001750,2,24/10/2022,U01566
P000892,5,23/8/2022,U02731
P003070,5,5/8/2022,U04343
P005116,2,14/8/2023,U07248
P002020,5,14/3/2022,U06589
P005179,5,27/10/2023,U08205
P004687,5,26/6/2023,U06653
P001716,5,1/3/2023,U01750
P003128,4,4/9/2022,U04947
P002519,3,3/10/2023,U06126
P002132,2,23/7/2022,U05581
P000283,5,26/7/2023,U00131
P002657,4,17/8/2023,U07471
P002672,2,13/10/2022,U03170
P003601,2,10/5/2022,U07858
P002788,3,4/5/2023,U05181
P004077,2,26/11/2022,U08933
P001024,4,24/9/2023,U00640
P003260,4,5/12/2022,U06725
P002938,1,24/10/2022,U00903
P004694,3,12/2/2023,U08012
P004304,4,17/6/2022,U03991
P003957,4,10/9/2023,U08182
P001167,2,19/8/2023,U03053
P005188,5,7/6/2022,U07092
P002259,3,12/2/2022,U07656
P000290,3,3/4/2023,U03277
P002428,3,7/6/2022,U08643
P003593,4,7/12/2022,U04520
P005072,1,24/6/2022,U01556
P005158,5,13/2/2023,U06618
P005007,2,10/4/2022,U00636
P000754,3,4/5/2022,U07132
P002652,4,9/6/2022,U00137
P002810,1,3/10/2022,U06060
P000638,3,18/10/2022,U04590
P003364,1,25/7/2022,U06700
P001227,5,18/8/2022,U00582
P004962,2,28/12/2022,U05508
P003641,3,23/12/2022,U01895
P004595,4,9/7/2023,U09862
P001979,2,17/6/2022,U01274
P004828,2,5/6/2023,U05054
P002338,5,2/10/2023,U01418
P000658,1,26/9/2023,U09003
P003528,3,18/1/2022,U01308
P002424,1,11/1/2023,U02829
P001057,2,9/1/2022,U04678
P002347,1,6/7/2022,U03657
P001391,2,1/6/2023,U09054
P001956,1,7/9/2022,U09165
P000345,3,15/4/2022,U06222
P001750,2,21/10/2022,U06356
P000797,3,22/1/2022,U03075
P000806,5,12/7/2023,U01855
P002943,5,31/5/2023,U05552
P004529,2,28/10/2023,U07887
P000125,4,26/2/2023,U03911
P001648,2,1/4/2022,U04866
P004975,5,29/12/2022,U01797
P003243,2,8/7/2023,U01200
P001968,5,23/2/2022,U05202
P003379,3,2/12/2022,U00297
P000106,1,22/8/2022,U01861
P005121,2,14/2/2023,U03569
P002639,2,5/6/2022,U09116
P003207,2,11/5/2022,U04798
P002477,2,5/3/2022,U00770
P002668,4,20/9/2023,U05136
P002890,3,8/6/2023,U08889
P000114,1,25/5/2023,U09160
P002283,2,4/3/2022,U09386
P002865,3,1/6/2022,U02916
P000665,4,4/9/2023,U02130
P001753,1,13/1/2022,U04892
P002021,5,5/10/2022,U08385
P001269,3,28/2/2022,U00019
P002712,2,26/7/2022,U01771
P002297,1,11/5/2023,U01545
P003532,2,21/5/2023,U00112
P003214,5,26/11/2022,U02143
P001969,4,5/10/2022,U01266
P002582,2,29/10/2022,U08155
P001794,2,22/2/2022,U08282
P003411,4,26/9/2023,U02056
P003611,2,14/4/2023,U01052
P003236,1,11/8/2023,U05998
P002467,4,2/2/2022,U02191
P001642,3,10/8/2022,U07596
P001120,5,25/10/2022,U02960
P005152,3,1/4/2023,U08107
P001860,5,27/5/2023,U04460
P000248,1,14/3/2023,U01358
P002810,1,3/4/2022,U00615
P001472,3,10/6/2022,U03867
P001025,4,6/2/2023,U04836
P004084,5,21/4/2022,U08280
P000870,1,11/3/2022,U07959
P002125,3,27/3/2023,U04005
P003595,1,21/3/2022,U08049
P002108,1,14/3/2023,U07963
P002222,5,11/2/2023,U05548
P002893,1,20/2/2023,U02535
P004440,1,30/6/2022,U01942
P001326,1,7/2/2022,U00298
P000464,3,31/8/2023,U07876
P003560,5,8/4/2022,U07486
P003574,4,16/9/2023,U00035
P003300,4,28/10/2022,U08790
P003626,1,31/8/2023,U02606
P005181,3,29/5/2023,U06216
P002609,1,14/6/2023,U05104
P004788,2,8/5/2022,U03323
P004879,3,24/11/2022,U06632
P003007,3,29/6/2022,U02749
P000604,5,29/3/2023,U06380
P002754,2,11/2/2022,U03231
P003792,1,11/4/2023,U05739
P000737,4,16/9/2022,U03392
P003808,1,31/1/2022,U09160
P000812,3,31/7/2022,U03100
P001250,1,11/4/2023,U02094
P000560,1,18/4/2023,U01862
P004458,1,2/2/2022,U06561
P000773,4,5/4/2023,U02058
P001009,5,21/11/2022,U05301
P004456,2,14/4/2023,U09512
P003239,4,28/7/2023,U02112
P002487,4,28/6/2023,U07286
P000732,1,17/2/2023,U09634
P002772,1,8/5/2023,U01468
P001310,5,1/2/2023,U05884
P000696,2,15/8/2022,U02880
P005101,3,20/9/2022,U05134
P000092,4,21/8/2023,U08056
P002837,5,10/3/2023,U02682
P001118,1,2/6/2023,U09119
P002050,1,17/7/2022,U03630
P004786,4,21/1/2023,U04929
P001339,2,1/8/2022,U01074
P001522,2,6/2/2023,U08158
P003972,1,12/8/2022,U04465
P000857,3,3/5/2022,U02676
P004020,5,18/8/2022,U00474
P004192,4,12/10/2022,U09918
P002415,2,18/12/2022,U06457
P001441,3,25/7/2022,U09184
P002251,5,12/1/2023,U03823
P004998,5,21/7/2022,U07112
P004725,3,16/1/2023,U08313
P003310,2,19/11/2022,U07687
P005146,5,29/8/2023,U00092
P000876,2,1/3/2023,U07591
P003685,5,25/10/2023,U07608
P001815,2,13/6/2023,U07475
P002163,3,4/5/2022,U01381
P004015,1,21/10/2023,U05245
P004018,1,9/2/2022,U01231
P000619,4,14/5/2022,U07321
P003003,1,18/2/2023,U03106
P004242,1,19/9/2022,U00053
P000527,1,26/10/2022,U05290
P004378,5,25/8/2022,U00930
P000683,3,17/8/2022,U08987
P003434,5,17/10/2022,U06470
P001898,3,28/6/2022,U04328
P004404,4,13/5/2022,U09483
P001648,5,4/10/2023,U00576
P004747,3,12/10/2023,U07502
P003303,4,15/8/2022,U09119
P002984,3,10/10/2023,U06451
P000013,5,14/5/2023,U06305
P002953,5,1/2/2022,U02236
P003572,5,25/11/2022,U01967
P001852,4,31/7/2022,U03222
P002873,1,13/8/2022,U04010
P003655,4,8/3/2022,U00351
P004557,4,21/9/2022,U04175
P003395,2,25/12/2022,U08163
P002699,4,7/10/2023,U09994
P002564,1,15/3/2022,U07187
P004170,1,9/8/2022,U05473
P004654,4,23/9/2022,U06319
P004022,1,16/3/2022,U08097
P004378,5,7/12/2022,U07924
P000564,3,16/10/2022,U06007
P002119,4,19/8/2023,U03419
P003403,2,8/3/2023,U08845
P004043,4,27/10/2023,U05243
P002420,4,23/9/2022,U02486
P001960,4,23/9/2022,U05143
P003467,1,12/12/2022,U09109
P002101,2,9/10/2022,U06727
P001158,1,10/11/2022,U06994
P003035,1,17/6/2023,U02587
P004492,3,13/10/2023,U01515
P002682,2,6/4/2022,U03317
P000885,1,17/5/2023,U02592
P002687,1,21/6/2023,U09450
P002949,4,12/1/2022,U00241
P000750,2,4/5/2022,U06738
P002678,2,24/4/2022,U03155
P000093,4,18/5/2022,U04254
P004561,1,18/2/2022,U01811
P004700,2,10/10/2023,U08701
P004282,4,21/1/2022,U09636
P003256,2,14/11/2022,U01017
P004893,3,9/5/2022,U07170
P001495,2,10/10/2022,U01278
P002059,5,29/8/2022,U04260
P002715,3,20/2/2022,U04131
P002794,1,22/2/2022,U01509
P000895,4,26/2/2023,U01914
P003507,4,6/9/2022,U05472
P000426,1,23/6/2022,U00128
P002222,1,1/10/2023,U03733
P004564,3,21/10/2022,U07337
P005046,4,13/5/2023,U05925
P000948,3,6/7/2022,U03821
P002144,1,6/8/2023,U05751
P000055,4,8/9/2023,U09468
P001130,4,21/3/2023,U09882
P002483,2,8/7/2022,U01786
P001751,3,17/11/2022,U02216
P003926,4,10/7/2023,U05783
P002922,2,20/8/2022,U07707
P003766,5,12/10/2022,U06730
P002546,5,6/8/2022,U09720
P004660,2,26/4/2022,U08096
P000915,1,5/7/2022,U00954
P002203,5,10/10/2022,U00891
P000056,5,19/6/2023,U01416
P001811,2,23/6/2023,U02918
P001581,4,13/4/2023,U07651
P001295,1,3/10/2023,U02635
P002851,1,22/4/2022,U04037
P000836,4,13/6/2022,U09095
P003765,1,7/4/2023,U09413
P002386,5,29/3/2022,U08257
P004295,3,28/6/2022,U07926
P001378,5,14/4/2022,U02720
P000310,5,8/5/2023,U04919
P003924,4,31/5/2022,U08007
P004833,3,3/8/2023,U09571
P000413,5,24/6/2022,U04060
P001473,2,31/3/2022,U01923
P001917,5,30/8/2022,U05100
P003163,4,15/5/2022,U07287
P003638,4,3/6/2022,U04624
P002608,4,20/1/2023,U06333
P000975,5,4/1/2023,U01826
P002506,1,16/1/2022,U09316
P003989,1,4/8/2022,U07877
P001198,2,8/8/2022,U00767
P001035,3,14/10/2023,U01276
P004973,2,24/2/2023,U03855
P004500,3,9/10/2023,U09204
P002550,2,8/4/2023,U00505
P000212,5,30/9/2022,U06765
P002843,3,1/8/2022,U08543
P003917,2,24/8/2023,U06757
P003621,4,21/1/2022,U01525
P002118,1,17/1/2023,U05861
P001331,1,22/3/2023,U04684
P001321,4,18/3/2023,U06604
P002792,2,3/2/2022,U09830
P001240,5,2/10/2023,U04066
P003634,4,29/7/2022,U08014
P003163,3,18/7/2022,U04686
P004250,2,28/4/2022,U01896
P003681,2,12/2/2023,U02134
P004697,1,18/8/2023,U07241
P000668,5,18/11/2022,U05729
P001959,1,27/5/2023,U04005
P003920,5,23/8/2022,U02378
P001969,5,23/7/2022,U05405
P004851,2,18/11/2022,U02545
P000209,3,14/8/2023,U03432
P002027,3,26/9/2022,U09350
P004234,2,27/2/2023,U07166
P000411,2,27/4/2023,U00243
P002499,2,17/5/2022,U03224
P004057,5,22/6/2022,U03127
P002201,4,9/12/2022,U05515
P003430,4,4/12/2022,U08013
P002165,1,28/2/2023,U05516
P005074,5,30/1/2023,U06447
P003857,5,1/10/2023,U00007
P002743,2,27/5/2022,U04500
P001746,2,25/3/2022,U03698
P001377,5,20/7/2022,U02504
P000478,1,3/12/2022,U01103
P005200,1,22/2/2022,U06662
P003220,5,4/8/2022,U04854
P004837,2,29/1/2022,U03733
P003604,5,15/4/2023,U05619
P001329,3,17/8/2023,U00737
P000611,5,20/10/2023,U04845
P000310,5,29/5/2023,U06062
P001875,2,23/7/2023,U07253
P003794,3,14/10/2023,U09792
P003393,5,2/9/2023,U08489
P000838,1,23/3/2023,U04444
P004269,2,11/3/2022,U04121
P002351,4,8/6/2022,U09870
P004959,4,11/11/2022,U00482
P003073,1,27/6/2022,U04249
P001015,2,21/6/2022,U08785
P001379,4,12/8/2023,U08006
P002407,4,8/11/2022,U01663
P003588,3,8/11/2022,U08185
P004517,5,18/8/2022,U01492
P002570,1,27/8/2023,U08661
P000564,4,23/6/2023,U04587
P001586,5,3/2/2023,U01511
P001191,4,21/8/2022,U07835
P000660,1,30/8/2023,U04680
P000419,5,6/1/2023,U01839
P004672,1,14/10/2023,U01368
P003138,5,11/9/2023,U05317
P003951,2,22/4/2022,U00834
P001600,3,6/3/2023,U06569
P000284,3,10/6/2022,U05156
P001283,5,18/1/2022,U03571
P004063,3,28/4/2022,U09006
P001056,1,10/7/2023,U06428
P001757,1,24/4/2022,U09835
P004999,4,5/5/2022,U03241
P002505,5,12/5/2023,U07875
P003384,5,27/10/2022,U02569
P000403,3,18/11/2022,U03034
P004983,2,26/3/2022,U01590
P005086,5,20/5/2022,U09931
P004829,4,8/9/2023,U08103
P002972,2,2/2/2022,U05911
P001848,4,3/7/2022,U05028
P001095,5,25/9/2022,U06774
P001697,5,3/2/2023,U09729
P002138,1,5/4/2023,U02900
P000485,3,18/2/2022,U01398
P001681,2,26/3/2022,U01328
P002367,1,27/7/2023,U05031
P004356,5,5/9/2022,U05176
P004953,2,25/4/2023,U01932
P003867,3,22/9/2023,U00112
P003170,4,26/3/2022,U05522
P004694,4,11/4/2023,U04873
P004431,5,22/3/2023,U03729
P002633,4,14/6/2022,U05163
P000533,4,21/7/2023,U00297
P000042,3,31/7/2023,U00827
P002211,3,7/4/2023,U02065
P004185,1,22/2/2023,U00256
P004104,3,9/12/2022,U08553
P001217,3,29/8/2023,U04999
P005179,5,31/1/2023,U03765
P003436,3,20/12/2022,U01890
P000684,3,19/12/2022,U00959
P005141,5,12/7/2022,U08241
P005202,4,5/2/2022,U05152
P003826,5,30/1/2023,U08070
P004106,2,12/1/2023,U06990
P001602,5,15/3/2022,U08707
P004329,1,4/7/2022,U07407
P003948,5,26/7/2023,U01388
P001313,4,7/9/2022,U07772
P003301,1,5/6/2023,U04253
P004901,1,26/7/2022,U07185
P000002,1,22/4/2023,U05398
P001076,5,14/1/2022,U00991
P000549,5,21/7/2022,U04898
P002434,4,18/9/2022,U05944
P003292,5,25/9/2022,U09501
P004941,3,9/4/2023,U01972
P000674,3,16/11/2022,U02527
P000783,3,10/7/2022,U07667
P002919,3,30/5/2022,U03029
P004588,1,7/1/2022,U07733
P002472,5,2/11/2022,U05594
P000438,5,13/7/2023,U08935
P001110,3,7/5/2023,U00116
P003947,5,2/12/2022,U09640
P004512,5,8/8/2022,U06982
P003222,1,15/2/2023,U00904
P004804,4,20/9/2023,U02253
P001238,2,24/7/2023,U06471
P002026,3,25/11/2022,U06210
P003862,4,13/6/2022,U05169
P004587,2,6/3/2022,U04081
P000077,4,19/2/2022,U02951
P001596,2,24/3/2022,U07187
P004443,1,3/3/2023,U09746
P002950,3,26/1/2022,U05051
P003780,2,29/10/2022,U08621
P002377,5,31/1/2023,U00880
P003091,3,15/7/2023,U00010
P001525,5,9/2/2022,U08460
