poiID,poiType,poiName,poiAddress,poiLocation,poiUrl,poiPriceRange,poiPrice,poiPhone,poiTag,poiOperatingHours,poiRating,poiNoOfReviews,poiDescription
P002752,Restaurant,Kensington Restaurant,"41-43 Jalan Klebang, Melaka 75200 Malaysia",,https://www.facebook.com/Kensington.Western.Fusion.Restaurant,$$ - $$$,80,+60 6-281 3011,"Southwestern, Lunch, Dinner, Reservations, Seating, Takeout, Wheelchair Accessible, Table Service",,3.5†,1930,
P002753,Restaurant,Cheng Ho Tea House & Vegetarian Restaurant ÈÉëÂíåÁ¥†È£üËå∂È¶Ü,"17 Jalan Tukang Emas, Melaka 75200 Malaysia",,http://www.facebook.com/chenghoteahouse/,$$ - $$$,60,+60 19-511 0749,"Healthy, Reservations",,4.5†,3976,
P002754,Restaurant,V Love Hot Pot,"No. 1 Jalan Kota Laksamana 2/17, Taman Kota Laksamana Sek 2, Melaka 75200 Malaysia",,,$$,40,+60 16-377 9111,,,5.0†,2604,
P002755,Restaurant,Nando's,"Lot C37 Ground Floor, Jusco Melaka Shopping Centre, Melaka 75450 Malaysia",,,$$ - $$$,70,+60 6-232 6555,"Seating, Wheelchair Accessible",,4.0†,1306,
P002756,Restaurant,Umbai Grilled Fish,"Umbai Jeti, Melaka Malaysia",,,$$ - $$$,100,,"Seafood, Asian, Malaysian, Halal",,3.5†,1744,
P002757,Restaurant,Heeren Tea Room,"1 Jalan Tun, Melaka 75300 Malaysia",,,$$,20,+60 16-644 6162,,,4.5†,789,
P002758,Restaurant,Cloud Gelato Cafe,"216 Jalan Melaka Raya 1, Melaka 75000 Malaysia",,,$,10,+60 6-286 3033,Dessert,,5.0†,2386,
P002759,Restaurant,Restoran Cili Garam,"G-12, Jalan PM14, Plaza Mahkota, Melaka 75000 Malaysia",,,$$ - $$$,90,+60 6-292 5000,"Asian, Malaysian, Drinks, Lunch, Dinner, Brunch, Takeout, Reservations, Private Dining, Seating, Parking Available, Street Parking, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service",,4.0†,3110,
P002760,Restaurant,Restoran Baba Albert,"62 A Jalan Rahmat 1 Taman Malim Jaya, Melaka 75250 Malaysia",,,$,10,+60 12-621 8997,"Asian, Malaysian",,5.0†,1927,
P002761,Restaurant,1825 Gallery Hotel,"27,29&31, Jalan Bunga Raya, Melaka 75100 Malaysia",,,$$,20,+60 6-288 2868,"International, Asian, Indonesian, Malaysian",,4.0†,248,
P002762,Restaurant,Kapten Pisang,"Jalan Cempaka 1, Taman Seri Cempaka, Melaka 75400 Malaysia",,http://www.facebook.com/pages/Kapten-Pisang/782325868523929,$$,40,+60 14-273 2823,"Asian, Malaysian",,4.5†,4202,
P002763,Restaurant,River Quay Dining & Lounge,"Jalan Persisiran The Shore Shopping Gallery, Melaka 75100 Malaysia",,,$$ - $$$,70,+60 12-262 4069,"Pizza, Fast, food, International, Fast food, Asian, Soups, Malaysian, Reservations",,4.0†,2851,
P002764,Restaurant,Restoran Singapore Chicken Tandoori House,"6 No 130 - 130A Jalan Taman Kota Laksamana, Banda Hilir, Melaka 75200 Malaysia",,,$,20,+60 17-350 5128,"Indian, Asian, Middle Eastern, Halal, Dinner, Lunch, After-hours",,4.0†,1998,
P002765,Restaurant,Dima Restaurant,"MIBC Ayer Keroh, Melaka Malaysia",,,$$ - $$$,100,6062323515,"Middle Eastern, Halal, Dinner, Lunch",,4.0†,3223,
P002766,Restaurant,2nd Floor Coffee House,"19-1, Jalan Tkl 2/17 Seksyen 2, Taman Kota Laksamana, Melaka 75200 Malaysia",,,$$ - $$$,100,+60 12-392 3635,"Cafe, Seating",,4.0†,2256,
P002767,Restaurant,Yes Thai Restaurant Sdn Bhd,"No. 7 Jalan Kota Laksamana 3, Melaka 75200 Malaysia",,,$$ - $$$,60,+60 6-274 2289,"Asian, Thai, Dinner, Lunch, Takeout, Reservations, Seating, Table Service",,3.5†,2305,
P002768,Restaurant,Hai Sang Lou Chinese Restaurant,"Avani Sepang Goldcoast Resort, Sepang 43900 Malaysia",,,$$ - $$$,80,+60 3-3182 3600,"Chinese, Asian, Cantonese, Vegetarian Friendly, Vegan Options, Gluten Free Options",,4.5†,119,
P002769,Restaurant,Perahu,"No. 67 Jalan Pasar AVANI Sepang Goldcoast Resort, Sepang 43950 Malaysia",,,$$ - $$$,100,+60 3-3182 3600,"Seafood, European, Contemporary, Gluten Free Options",,4.5†,3540,
P002770,Restaurant,Bila-Bila Restaurant,"Bagan Lalang Avani Sepang Goldcoast Resort, Sepang 43900 Malaysia",,http://www.avanihotels.com/sepang/dining/bila-bila.html,$$ - $$$,100,+60 3-3182 3600,"International, Vegetarian Friendly, Vegan Options, Gluten Free Options",,4.0†,938,
P002771,Restaurant,Lucky King Bun,"4366 Taman Aman, Port Dickson 71010 Malaysia",,,$$ - $$$,50,+60 6-651 2392,"Chinese, Asian, Malaysian",,4.0†,374,
P002772,Restaurant,Sepoi-Sepoi Cafe,"Jalan Pantai Bagan Lalang No. 67, AVANI Sepang Goldcoast Resort, Sepang 43950 Malaysia",,,$$ - $$$,70,+60 3-3182 3600,"Cafe, International, Asian, Malaysian",,4.0†,717,
P002773,Restaurant,Tino's Pizza - Pantai,"Jalan Pantai, Batu 4 Bazar Mara, Port Dickson 71050 Malaysia",,http://www.facebook.com/TinosPizzaPD/,$,20,+60 10-335 4881,"Italian, Pizza, Vegetarian Friendly",,4.0†,4174,
P002774,Restaurant,Stimbot,"67, Jalan Pantai Bagan Lalang, Sungai Pelek, Selangor Darul Ehsan, Avani Sepang, Sepang 43950 Malaysia",,,$$ - $$$,50,+60 3-3182 3600,"Chinese, Seafood, Asian, Vegetarian Friendly, Vegan Options",,4.5†,2190,
P002775,Restaurant,"La Playa, Bar & Restaurant","Lot 43 Batu 4, Port Dickson 71000 Malaysia",,,$$ - $$$,80,+60 6-646 2045,"Italian, Bar, Pub, Fusion, Malaysian",,4.0†,301,
P002776,Restaurant,Kafe Kampung Kaw,"Jalan Hj Sirat Kampung Baru Sirusa, Port Dickson 71050 Malaysia",,,$,10,+60 16-715 5434,"Asian, Malaysian, Halal",,4.5†,2961,
P002777,Restaurant,Wave Dining,"Jalan Bantai at Lexis Hibiscus Port Dickson, Port Dickson 71250 Malaysia",,,$$$$,150,+60 6-660 2626,"International, Dinner",,4.5†,3640,
P002778,Restaurant,McDonald's,"Waterfront. No. 27 Jalan Pasar PD Waterfront, Port Dickson 71000 Malaysia",,,$,20,,"Quick Bites, American, Fast, food, Halal",,4.0†,2277,
P002779,Restaurant,Weng Yin Seafood Village,"Km 15.5 Jalan Pantai, Port Dickson 71050 Malaysia",,,$$ - $$$,80,+60 12-629 1178,"Chinese, Seafood, Asian, Lunch, Dinner",,3.5†,3312,
P002780,Restaurant,Restoran Fatt Kee,"Jalan Seremban Junction at Giant Lukut State Road 53, Port Dickson 71010 Malaysia",,,$$ - $$$,60,+60 12-662 5949,"Chinese, Seafood, Asian, Dinner, Lunch",,4.0†,3383,
P002781,Restaurant,Aden Restoran,"No 61 Jalan mahajaya Kawasan penambakkan laut No 61, Port Dickson 71000 Malaysia",,http://www.facebook.com/ADENRESTORAN/,$$ - $$$,80,+60 12-267 0411,"Middle Eastern, Vegetarian Friendly, Halal",,4.5†,19,
P002782,Restaurant,Hao Kee Seafood Restaurant,"No.25, Taman Mikamas, Port Dickson 71000 Malaysia",,https://www.facebook.com/Hao-kee-seafood-restuarant-%E8%B1%AA%E8%AE%B0%E6%B5%B7%E9%B2%9C%E9%A4%90%E9%A6%86-200089416680485/,$,10,,"Chinese, Seafood, Asian, Malaysian",,4.5†,3716,
P002783,Restaurant,Kim's Seafood Palace,"71000 Port Dickson, Port Dickson 71000 Malaysia",,http://www.facebook.com/pages/Restoran-Kims-Seafood-Palace/280074182040201,$$ - $$$,100,+60 6-646 2828,"Chinese, Seafood, Asian, Halal",,3.5†,3260,
P002784,Restaurant,KR Mani Curry House,"No 24 Jalan Seremban, Port Dickson 71000 Malaysia",,,$$ - $$$,100,+60 6-651 5996,"Indian, Asian, Malaysian, Vegetarian Friendly, Vegan Options, Halal",,4.0†,469,
P002785,Restaurant,Restoran Yun Long Seafood,"Jalan Pantai Batu 6, Hoon Leong Temple, Port Dickson 71050 Malaysia",,,$$ - $$$,50,+60 6-662 1032,"Chinese, Seafood, Asian, Lunch, Dinner",,3.5†,1386,
P002786,Restaurant,Restoring Warinee Tom Yam,"Jalan Kampung Air Meleleh, Port Dickson Malaysia",,,$$ - $$$,40,,"Asian, Thai, Vegetarian Friendly, Vegan Options",,4.0†,4146,
P002787,Restaurant,Warung Salai,"Taman Mewah, Port Dickson 71000 Malaysia",,,$$,20,+60 12-620 4245,"Asian, Malaysian, Halal",,4.0†,2677,
P002788,Restaurant,Cowboy Place,"Lot 1360 6 Jalan Pantai, Port Dickson 71000 Malaysia",,http://www.facebook.com/Cowboy-Place-Nasi-kukus-ayam-panggang-199565190078455/,$,10,+60 19-308 8302,"Barbecue, Asian, Malaysian, Halal",,3.5†,2612,
P002789,Restaurant,Pd Famous Cendol Coconut Shake Power,"Kampung Teluk Kemang, Port Dickson 71050 Malaysia",,,$,20,+60 11-2838 3885,"Asian, Malaysian, Halal",,4.0†,2417,
P002790,Restaurant,Burger King,"59-60 Ground Floor, Jalan DS 2/1 Bandar Dataran Segar, Lukut, Port Dickson 71010 Malaysia",,,$,20,+60 6-651 2170,"American, Fast, food, Fast food",,4.0†,2522,
P002791,Restaurant,Ming Tai Restaurant,"538, Jalan Pasar, Sungai Pelek 43950 Malaysia",,,$,10,+60 10-770 6066,Chinese,,4.5†,998,
P002792,Restaurant,"Chinoise, Thistle Hotel","Thistle Resort and Spa, Port Dickson Malaysia",,,$$ - $$$,70,,"Chinese, Asian, Cantonese, Dinner, Lunch",,4.0†,2007,
P002793,Restaurant,Sura Korean Restaurant,"PD Water Front, Port Dickson 71000 Malaysia",,,$$ - $$$,60,+60 6-646 2250,"Asian, Korean, Vegetarian Friendly",,4.5†,2033,
P002794,Restaurant,Gim Men Teppanyaki,"103 Kg Arab, Port Dickson 71000 Malaysia",,,$$ - $$$,50,6474271,"Chinese, Seafood, Asian, Lunch, Dinner",,3.5†,661,
P002795,Restaurant,Xiwang Seafood Village Restaurant,"Lot 112 Batu 6 3/4, Port Dickson 71050 Malaysia",,,$$ - $$$,100,+60 12-292 6219,"Chinese, Seafood, Asian, Lunch, Breakfast, Dinner, Brunch, Drinks",,3.5†,1930,
P002796,Restaurant,Roselle Coffee House,"Lexis Hibiscus, Port Dickson 71250 Malaysia",,,$$ - $$$,80,+60 6-660 2626,"Southwestern, Asian, Malaysian, Vegetarian Friendly",,4.0†,3030,
P002797,Restaurant,Restoran Port Dickson,"Jalan Pantai, Port Dickson 71050 Malaysia",,,$$ - $$$,60,+60 12-638 8286,"Chinese, Asian, Lunch, Dinner, Breakfast",,3.5†,1292,
P002798,Restaurant,Reggae Cafe Penang,"Lebuh Pantai 163, Lebuh Pantai, George Town, 10300 George Town, Pulau Pinang., George Town, Penang Island 10300 Malaysia",,,$$ - $$$,80,+60 10-215 9928,"Italian, Asian, Malaysian, Breakfast, Lunch, Dinner, Brunch, After-hours, Drinks",,5.0†,595,
P002799,Restaurant,The Mugshot Cafe,"302 Chulia Street, George Town, Penang Island Malaysia",,http://www.facebook.com/pages/The-Mugshot-Cafe/217836308341636,$$ - $$$,50,+60 12-405 6276,"Quick Bites, Cafe, Asian, Vegetarian Friendly, Vegan Options, Gluten Free Options, Breakfast, Lunch, Brunch, After-hours",,4.5†,3291,
P002800,Restaurant,Edelweiss Cafe,"38 Armeniam Street, George Town, Penang Island 10200 Malaysia",,http://www.edelweisscafe.com/,$$ - $$$,70,+60 4-261 8935,"Swiss, Vegetarian Friendly",,4.5†,3514,
P002801,Restaurant,Ivy's Nyonya Cuisine,"58 Jln Chow Thye, George Town, Penang Island 10250 Malaysia",,http://www.facebook.com/ivysnyonyacuisine,$$ - $$$,70,+60 13-433 7878,"Asian, Nonya/, Malaysian, Vegetarian Friendly",,4.5†,3428,
P002802,Restaurant,Il Bacaro,"Campbell House,106 Campbell Street Georgetown, Penang Island 10100 Malaysia",,http://campbellhousepenang.com/il-bacaro/,$$ - $$$,70,+60 4-261 8290,"Italian, Pizza, Grill",,4.5†,4379,
P002803,Restaurant,WHEELER'S,"67 Jalan Love Lane, George Town, Penang Island 10200 Malaysia",,http://www.wheelers.com.my/,$$ - $$$,90,+60 19-524 7703,"Cafe, Fusion, Healthy",,4.5†,11,
P002804,Restaurant,Yeap Noodles,"No. 227 Chulia Street 10200 Georgetown, Penang Island Malaysia",,http://www.facebook.com/pages/Yeap-Noodles/148302501870288,$,20,+60 16-478 5453,"Chinese, Asian, Malaysian, Vegetarian Friendly, Vegan Options, Lunch, Dinner",,4.5†,3962,
P002805,Restaurant,Ferringhi Garden Restaurant,"34 A, B & C, Jalan Batu, Penang Island 11100 Malaysia",,http://www.ferringhigarden.com.my/,$$ - $$$,80,604-88 111 93,"Chinese, Asian, Central European, Vegetarian Friendly, Vegan Options, Gluten Free Options, Lunch, Dinner, Brunch, After-hours",,4.5†,3057,
P002806,Restaurant,Kimpo Famous Roasted,"No. 20 Leith Street, George Town, Penang Island 10000 Malaysia",,http://www.redgarden-food.com/,$,20,,"Chinese, Asian, Malaysian, Gluten Free Options, Lunch, Dinner",,4.5†,2726,
P002807,Restaurant,Rubin Mardini Cafe Restaurant,"Jalan Batu Ferringhi No 591, Batu Ferringhi, Penang Island 11100 Malaysia",,http://www.facebook.com/rubinmardinii,$,20,+60 14-910 0478,"Lebanese, Mediterranean, Turkish, Middle Eastern, Arabic, Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options",,5.0†,268,
P002808,Restaurant,Via Pre Italian Restaurants,"20e, Lebuh Penang, George Town, Penang Island 10200 Malaysia",,,$$ - $$$,40,+60 4-262 0560,"Italian, Mediterranean, Tuscan, Vegetarian Friendly, Vegan Options, Gluten Free Options",,4.5†,1714,
P002809,Restaurant,Pinxin Vegan Cuisine,"38, Lebuh Tye Sin, George Town, Penang Island 10300 Malaysia",,,$$ - $$$,100,+60 4-261 0043,"Cafe, Asian, Fusion, Healthy, Malaysian, Vegetarian Friendly, Vegan Options, Gluten Free Options",,4.5†,3419,
P002810,Restaurant,Passion Heart,"23, Jalan A.S. Mansoor, George Town, Penang Island 10050 Malaysia",,http://www.facebook.com/passionheartcafe/,$$ - $$$,50,+60 16-443 1336,"Bakeries, Cafe, Healthy, Vegetarian Friendly, Lunch",,4.5†,3185,
P002811,Restaurant,What the Duck Restaurant Penang,"40 Jalan Nagore, George Town, Penang Island 10050 Malaysia",,http://www.facebook.com/whattheduckrestaurant,$$ - $$$,70,+60 4-227 8840,"Asian, Lunch, Dinner",,4.5†,1231,
P002812,Restaurant,20 Chulia Lane Cafe,"20 Lorong Chulia, George Town, Penang Island 10200 Malaysia",,,$$ - $$$,50,+60 4-963 9282,"Fusion, Healthy, Nonya/, Malaysian, Vegetarian Friendly, Vegan Options",,5.0†,2948,
P002813,Restaurant,No.11 Specialty Restaurant,"11, Jalan Teluk Bahang, Teluk Bahang, Penang Island 11050 Malaysia",,http://www.angsana.com/en/malaysia/penang,$$ - $$$,90,+60 4-817 0888,"Fusion, Vegetarian Friendly, Vegan Options, Dinner, Lunch, Drinks",,5.0†,3107,
P002814,Restaurant,The Book Sandwich Cafe,"217 Lebuh Pantai Georgetown, George Town, Penang Island 10300 Malaysia",,https://www.thebooksandwichcafe.com/,$$ - $$$,50,+60 4261 3445,"Vegetarian Friendly, Dinner, Lunch, Brunch, Drinks, Takeout, Reservations, Outdoor Seating, Seating, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Accepts Mastercard, Accepts Visa, Cash Only, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style, Non-smoking restaurants",,4.5†,4358,
P002815,Restaurant,Gustoso By The Beach,"PARKROYAL Penang Resort, Batu Ferringhi, Penang Island 11100 Malaysia",,,$$ - $$$,100,+60 4-886 2288,"Italian, Pizza, Seafood, European, International, Lunch, Dinner",,4.5†,2344,
P002816,Restaurant,Black Kettle,"105 Beach Street, George Town, Penang Island 10300 Malaysia",,http://www.blackkettle.com.my/,$$ - $$$,70,+60 4-251 9270,"Dessert, Cafe, International, European, Fusion, Vegetarian Friendly, Vegan Options, Gluten Free Options",,4.0†,2040,
P002817,Restaurant,DEEN MAJU,"170 Jalan Gurdwara, George Town, Penang Island 10300 Malaysia",,http://www.facebook.com/DEEN-MAJU-312237305554288,$,20,+60 12-425 2421,"Indian, Asian, Malaysian",,4.5†,2747,
P002818,Restaurant,Ming Xiang Tai,"133 Jalan Burmah, George Town, Penang Island 10050 Malaysia",,http://mingxiangtai.com.my/,$,10,+60 16-444 9693,"Bakeries, Chinese, Vegetarian Friendly, Breakfast",,4.5†,290,
P002819,Restaurant,Red Garden Food Paradise & Night Market,"No. 20, Leith Street, George Town, Penang Island 10000 Malaysia",,http://www.redgarden-food.com/content/home/index/site:redgarden-link:718,$,20,+60 12-421 6767,"Nonya/, Malaysian, Vegetarian Friendly, Vegan Options, Halal, Dinner, After-hours",,4.0†,2416,
P002820,Restaurant,D'Loovi's,"24, Lebuh Melayu, George Town, Penang Island 10100 Malaysia",,http://m.facebook.com/dloovis/?ref=bookmarks,$$ - $$$,60,+60 16-272 4689,"Bar, Asian, Pub, Malaysian, Vegetarian Friendly",,5.0†,4035,
P002821,Restaurant,The Leaf Healthy Recipes,"No. 5 Lebuh Penang 10200, George Town, Penang Island 10200 Malaysia",,http://www.theleaf.com.my/,$$ - $$$,80,+60 12-498 8491,"Asian, Diner, Healthy, Malaysian, Vegetarian Friendly, Vegan Options, Gluten Free Options",,4.5†,3548,
P002822,Restaurant,Three Sixty Revolving Restaurant Skybar,"Three Sixty Revolving Restaurant Skybar 25-A Lebuh Farquhar George Town, Penang Island 10200 Malaysia",,http://360rooftop.com.my/,$$ - $$$,70,6.06E+11,"Bar, Asian, Malaysian, Vegetarian Friendly",,4.0†,189,
P002823,Restaurant,Reggae Cafe Penang,"Lebuh Pantai 163, Lebuh Pantai, George Town, 10300 George Town, Pulau Pinang., George Town, Penang Island 10300 Malaysia",,https://www.facebook.com/penangreggaecafe,$$ - $$$,50,+60 10-215 9928,"Italian, Asian, Malaysian, Breakfast, Lunch, Dinner, Brunch, After-hours, Drinks",,5.0†,3142,
P002824,Restaurant,Reggae Cafe Penang,"Lebuh Pantai 163, Lebuh Pantai, George Town, 10300 George Town, Pulau Pinang., George Town, Penang Island 10300 Malaysia",,,$$,40,,"Italian, Malaysian, Asian, Breakfast, Lunch, Dinner, Brunch, After-hours, Drinks",,5.0†,404,
P002825,Restaurant,Ayer Itam Penang Assam Laksa,"Jalan Pasar Ayer Itam, Penang Island Malaysia",,http://www.penanglaksa.com/,$,10,+60 12-500 7063,"Asian, Malaysian, Lunch, Brunch, Takeout, Outdoor Seating, Seating",,4.0†,2575,
P002826,Restaurant,Hameediyah Restaurant,"164 A Campbell Street, George Town, Penang Island 10100 Malaysia",,,$,20,+60 16-447 0164,"Malaysian, Vegetarian Friendly, Halal, Lunch, Dinner, Brunch, After-hours",,4.0†,3598,
P002827,Restaurant,Guan Guan Cafe,"Jalan Batu Ferringhi, Batu Ferringhi, Penang Island 11100 Malaysia",,http://www.facebook.com/pg/guanguancafe/about/?ref=page_internal,$,20,+60 12-422 7142,"Chinese, Asian, Malaysian, Vegetarian Friendly, Vegan Options, Lunch, Dinner, Brunch, After-hours",,4.0†,635,
P002828,Restaurant,Bibik's Kitchen Nyonya Cuisine,"73 Jalan Sri Bahari, George Town, Penang Island 10050 Malaysia",,http://www.facebook.com/Bibik.Kitchen/,$$ - $$$,40,+60 12-669 7488,"Vegetarian Friendly, Dinner",,4.5†,2377,
P002829,Restaurant,Kraffmen,"80 Jalan Zainul Abidin, George Town, Penang Island 10400 Malaysia",,https://www.facebook.com/Kraffmen-1657943774513420/,$$ - $$$,100,+60 4-226 2770,"Italian, French, Cafe, Vegetarian Friendly, Vegan Options, Gluten Free Options, Breakfast, Lunch, Dinner, Brunch",,4.5†,3265,
P002830,Restaurant,The Daily Dose,"36 Stewart Lane, George Town, Penang Island 10200 Malaysia",,https://www.facebook.com/TheDailyDoseCafe/,$$ - $$$,60,6042519168,"Cafe, Vegetarian Friendly, Vegan Options, Gluten Free Options",,4.5†,4064,
P002831,Restaurant,Nona Bali Restaurant,"No 23 Lintang Burma Pulau Tikus, George Town, Penang Island 10350 Malaysia",,,$$ - $$$,60,+60 4-228 1630,"Indonesian, Vegetarian Friendly, Halal",,4.5†,2933,
P002832,Restaurant,Hygge Dining & Bar,"58, Jalan Kuala Kangsar, George Town, Penang Island 10450 Malaysia",,,$$ - $$$,60,+60 4-262 8898,"European, Asian, Vegetarian Friendly, Vegan Options",,5.0†,4421,
P002833,Restaurant,Golden River,"Road Opposite Golden Sands Hotel Jalan Sungai Emas, Batu Ferringhi, Penang Island 11100 Malaysia",,http://www.facebook.com/Golden-River-Restaurant-1771656279517779/,$,10,+60 12-442 8880,"Chinese, Seafood, Asian, Vegetarian Friendly, Dinner, After-hours",,4.5†,383,
P002834,Restaurant,Barista Caf√© & Casa de Pizzeria,"92 Church Street, George Town, Penang Island 10200 Malaysia",,http://www.facebook.com/baristapizzeria,$$ - $$$,60,+60 4-261 5013,"Italian, Bar, Pizza, Cafe, European, Fusion, Pub, Vegetarian Friendly, Vegan Options, Gluten Free Options",,4.5†,1765,
P002835,Restaurant,Every Fresh Bar,"4 Jalan Sungai Ujong, George Town, Penang Island 10100 Malaysia",,,$,20,+60 4-251 9733,"Cafe, Healthy, Vegetarian Friendly, Vegan Options, Gluten Free Options",,4.5†,1109,
P002836,Restaurant,Woodlands Vegetarian Restaurant,"60 Lebuh Penang, George Town, Penang Island 10200 Malaysia",,,$,10,04-26397064,"Indian, Asian, Vegetarian Friendly, Vegan Options, Gluten Free Options, Breakfast, Lunch, Dinner, Brunch",,4.0†,3827,
P002837,Restaurant,Penang Road Famous Teochew Cendol,"Lebuh Keng Kwee / Penang Road, Penang Island Malaysia",,,$,10,+60 4-202 6002,"Dessert, Asian, Malaysian, Vegetarian Friendly, Vegan Options, Drinks",,4.0†,1079,
P002838,Restaurant,Monsieur 85,"316 Lebuh Pantai, George Town, Penang Island 10300 Malaysia",,https://www.facebook.com/Monsieur85recipe/,$$ - $$$,50,+60 4-261 8266,"French, European, Fusion, Diner, Dinner",,5.0†,3914,
P002839,Restaurant,The Alley Penang,"5 Lorong Stewart, George Town, Penang Island 10200 Malaysia",,http://www.facebook.com/thealleypenang,$$ - $$$,50,+60 17-402 7489,"Dessert, Cafe, After-hours, Takeout, Outdoor Seating, Wheelchair Accessible, Seating, Cash Only, Free Wifi",,4.5†,2548,
P002840,Restaurant,Smokepapa BBQ,"41 Lebuh Bishop, George Town, Penang Island 10200 Malaysia",,,$,20,+60 16-417 7803,"American, Southwestern, Barbecue, Fusion, Lunch, Dinner, Brunch",,5.0†,2259,
P002841,Restaurant,Emily's Steakhouse Penang,"89, Muntri Street, George Town, Penang Island 10300 Malaysia",,https://www.facebook.com/emilypenang/,$$ - $$$,50,+60 19-839 6630,"Steakhouse, British, Lunch, Dinner, Brunch, Drinks",,4.0†,2906,
P002842,Restaurant,Bora Bora by Sunset,"Lot 415 Jalan Batu Ferringhi, Batu Ferringhi, Penang Island 11100 Malaysia",,http://www.borabora.com/,$$ - $$$,40,+60 4-885 1313,"Bar, Asian, Vegetarian Friendly, Lunch, Dinner, Drinks",,4.0†,650,
P002843,Restaurant,Tofu Village Restaurant,"82, Church Street, George Town, Penang Island 10200 Malaysia",,,$$ - $$$,50,+60 12-453 6108,"Chinese, Asian, Vegetarian Friendly, Vegan Options, Gluten Free Options",,4.5†,2606,
P002844,Restaurant,Bean Sprout Cafe,"35 Jalan Masjid Kapitan Keling, Penang Island 10200 Malaysia",,,$$ - $$$,60,+60 4-261 9798,"American, Cafe, British, Vegetarian Friendly, Vegan Options, Breakfast, Lunch, Brunch, Drinks",,4.5†,4062,
P002845,Restaurant,Starbucks,"Jalan Tanjung Bunga Next to Holiday Inn in Batu Ferringhi, Batu Ferringhi, Penang Island 11100 Malaysia",,http://www.starbucks.com.my/,$$ - $$$,40,+60 1-300-80-8989,"Quick Bites, American, Cafe, Brunch, Takeout, Outdoor Seating, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Free Wifi, Accepts Credit Cards, Waterfront",,4.0†,2377,
P002846,Restaurant,Sigi's Bar and Grill,"Jalan Batu Ferringi Golden Sands Resort, Batu Ferringhi, Penang Island 11100 Malaysia",,http://www.gourmetgarden.com.my/2011/03/15/experiencing-sigis-bar-grill-1st-anniversary-set-menu-new-ala-carte-items/,$$ - $$$,50,60 4 886 1852,"Bar, International, Vegetarian Friendly, Lunch, Dinner, Brunch, After-hours",,4.0†,1703,
